Acct Assignment Cat.,Item Category,Plant,Document Date,Purchasing Document,Item,Purchasing Doc. Type,Purchasing Group,Vendor/supplying plant,Material,Short Text,Order Quantity,Net Order Value,Currency,Still to be delivered (qty),Still to be delivered (value),Still to be invoiced (qty),Still to be invoiced (val.),Material Group,Release status,Release Strategy,Purch. Doc. Category,Company Code,Terms of Payment
,,004E,10/19/2022,4502025728,60,NB,0PE,1119663    El Ekhwa For General Supplies,30411733,side lamp,100,"8,415.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,70,NB,0PE,1119663    El Ekhwa For General Supplies,30411305,lamp (mercedes),50,"90,090.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,80,NB,0PE,1119663    El Ekhwa For General Supplies,30412198,rotating beacon,50,"9,652.50",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,90,NB,0PE,1119663    El Ekhwa For General Supplies,30412432,switch 2 ways,100,"4,653.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,100,NB,0PE,1119663    El Ekhwa For General Supplies,30409843,back alarm 24v,100,"8,217.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,110,NB,0PE,1119663    El Ekhwa For General Supplies,30411155,back alarm 12 V,50,"4,108.50",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,120,NB,0PE,1119663    El Ekhwa For General Supplies,30412399,"switch 1 pull,2",100,"1,584.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,130,NB,0PE,1119663    El Ekhwa For General Supplies,30411200,light bulb 24v 2 prongs,400,"27,324.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,140,NB,0PE,1119663    El Ekhwa For General Supplies,30409723,light bulb 24v 21w 1 pole,500,"4,455.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,150,NB,0PE,1119663    El Ekhwa For General Supplies,30412401,light bulb 24v 2 pole,500,"3,712.50",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,160,NB,0PE,1119663    El Ekhwa For General Supplies,30410319,lightbulb 2 pole 24v 15w,500,"3,465.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,170,NB,0PE,1119663    El Ekhwa For General Supplies,30411618,light bulb 15 w 24 v 1 pole,500,"5,445.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,180,NB,0PE,1119663    El Ekhwa For General Supplies,30410319,lightbulb 2 pole 24v 15w,500,"3,465.00",EGP,0,0.00,0,0.00,030501,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,190,NB,0PE,1119663    El Ekhwa For General Supplies,30411618,light bulb 15 w 24 v 1 pole,500,"5,445.00",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/19/2022,4502025728,200,NB,0PE,1119663    El Ekhwa For General Supplies,30411200,light bulb 24v 2 prongs,150,"10,246.50",EGP,0,0.00,0,0.00,030801,XX,02,F,EG07,0D09
,,004E,10/23/2022,4502028876,10,NB,0WE,1119663    El Ekhwa For General Supplies,30651366,Clutch kit 2 cylinder Mercedes - Pump PN,1,"39,000.00",EGP,0,0.00,0,0.00,031501,X,01,F,EG07,0D09
,,004E,11/10/2022,4502046300,10,NB,0PE,1119663    El Ekhwa For General Supplies,30410535,brake pads - s882200,80,"162,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,1/2/2023,4502093910,10,NB,0PE,1119663    El Ekhwa For General Supplies,30676404,Cat filter air in 6I-2506,10,"11,385.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,20,NB,0PE,1119663    El Ekhwa For General Supplies,30410392,air filter - l4459548,20,"11,286.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,30,NB,0PE,1119663    El Ekhwa For General Supplies,30410963,water seperator filter - a0004771302,50,"28,215.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,40,NB,0PE,1119663    El Ekhwa For General Supplies,30412027,water seperator filter - fs19968,20,"12,771.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,50,NB,0PE,1119663    El Ekhwa For General Supplies,30433014,Fuel Filter P.No SPFC234,20,"8,910.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,60,NB,0PE,1119663    El Ekhwa For General Supplies,30433559,Fuel Filter CAT P.No 1R-0773,20,"4,455.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,70,NB,0PE,1119663    El Ekhwa For General Supplies,40212254,Filter Oil;Hydraulic;CAT;1R0722;370X131,20,"8,514.00",EGP,0,0.00,0,0.00,040701,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,80,NB,0PE,1119663    El Ekhwa For General Supplies,40074529,Filtre à air réf:6I-2504 pour la 966F3,10,"8,167.50",EGP,0,0.00,0,0.00,040701,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,90,NB,0PE,1119663    El Ekhwa For General Supplies,30410092,fuel filter - ff5324,20,"6,534.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/2/2023,4502093910,100,NB,0PE,1119663    El Ekhwa For General Supplies,30433559,Fuel Filter CAT P.No 1R-0773,10,"2,227.50",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D12
,,004E,1/22/2023,4502115970,10,NB,0PE,1119663    El Ekhwa For General Supplies,30666919,Mercedes-Benz  Clutch Kit P.N: A 021 250,4,"133,860.00",EGP,0,0.00,0,0.00,031501,X,01,F,EG07,0D09
,,004E,1/24/2023,4502118412,10,NB,0PE,1119663    El Ekhwa For General Supplies,30434996,Socket electric for Dmax Fuel Filter,8,520.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,1/24/2023,4502118412,20,NB,0PE,1119663    El Ekhwa For General Supplies,40212697,Filter Oil;Hydraulic Network;CAT;1328875,10,"5,750.00",EGP,0,0.00,0,0.00,040701,X,01,F,EG07,0D09
,,004E,1/24/2023,4502118412,30,NB,0PE,1119663    El Ekhwa For General Supplies,30433750,Oil Filter LF 3703,20,"9,000.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,4/18/2023,4502206923,10,NB,0PE,1119663    El Ekhwa For General Supplies,30411431,siren 6 tones,20,"3,100.00",EGP,0,0.00,0,0.00,060201,X,01,F,EG07,0D09
,,004E,4/18/2023,4502206923,20,NB,0PE,1119663    El Ekhwa For General Supplies,30411431,siren 6 tones,10,"1,550.00",EGP,0,0.00,0,0.00,060201,X,01,F,EG07,0D09
,,004E,6/19/2023,4502263205,10,NB,0PE,1119663    El Ekhwa For General Supplies,40279395,Metal Stoppers for trucks wheel,80,"50,000.00",EGP,0,0.00,0,0.00,050601,X,01,F,EG07,0D09
,,004E,9/27/2017,4500638533,10,NB,0OE,1119979    El-Farida for Import & Supplies,30411103,rear lamp lens mercedes,50,"1,500.00",EGP,0,0.00,0,0.00,030825,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410723,"rear round lamp,2",30,"1,950.00",EGP,0,0.00,0,0.00,030825,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,30,NB,0OE,1119979    El-Farida for Import & Supplies,30411257,front lamp 5 bulbs (iveco),10,"2,750.00",EGP,0,0.00,0,0.00,030825,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,40,NB,0OE,1119979    El-Farida for Import & Supplies,30409843,back alarm 24v,50,"3,000.00",EGP,0,0.00,0,0.00,031399,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,50,NB,0OE,1119979    El-Farida for Import & Supplies,30411352,clutch plate (nissan pickup),5,"4,475.00",EGP,0,0.00,0,0.00,031307,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,60,NB,0OE,1119979    El-Farida for Import & Supplies,30410799,engine oil filter - lf3654,48,"13,680.00",EGP,0,0.00,0,0.00,031301,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,70,NB,0OE,1119979    El-Farida for Import & Supplies,30409594,engine oil filter - lf667,48,"9,840.00",EGP,0,0.00,0,0.00,031301,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,80,NB,0OE,1119979    El-Farida for Import & Supplies,30409916,fuel filter - fs19532,24,"6,120.00",EGP,0,0.00,0,0.00,030599,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,90,NB,0OE,1119979    El-Farida for Import & Supplies,30411624,engine oil filter - hu13125,24,"5,520.00",EGP,0,0.00,0,0.00,031301,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,100,NB,0OE,1119979    El-Farida for Import & Supplies,30410438,fuel filter - ff5272,24,"4,200.00",EGP,0,0.00,0,0.00,031301,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,110,NB,0OE,1119979    El-Farida for Import & Supplies,30410036,bill noise ratio;2,6,"6,600.00",EGP,0,0.00,0,0.00,030599,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,120,NB,0OE,1119979    El-Farida for Import & Supplies,30412144,as temperature;2,2,"1,000.00",EGP,0,0.00,0,0.00,030599,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,130,NB,0OE,1119979    El-Farida for Import & Supplies,30412325,air compressor (truck-mixer),2,"10,600.00",EGP,0,0.00,0,0.00,030602,,,F,EG07,0D09
,,004E,9/27/2017,4500638533,140,NB,0OE,1119979    El-Farida for Import & Supplies,30411266,water pump trailer iveco,2,"4,300.00",EGP,0,0.00,0,0.00,030599,,,F,EG07,0D09
,,004E,2/5/2018,4500738178,10,NB,0OE,1119979    El-Farida for Import & Supplies,30409843,back alarm 24v,50,"3,250.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410049,relay 12v 5 pin,10,400.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,30,NB,0OE,1119979    El-Farida for Import & Supplies,30409898,lamp lens,40,"8,400.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,40,NB,0OE,1119979    El-Farida for Import & Supplies,30410639,"rear lamp mercedes,2",50,"6,000.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,50,NB,0OE,1119979    El-Farida for Import & Supplies,30411927,relay 24v 5pin,20,"1,000.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,60,NB,0OE,1119979    El-Farida for Import & Supplies,30412173,mirror (left side),20,"1,800.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,70,NB,0OE,1119979    El-Farida for Import & Supplies,30411178,alternator regulator mercedes,20,"12,400.00",EGP,0,0.00,0,0.00,031011,X,01,F,EG07,0D09
,,004E,2/5/2018,4500738178,80,NB,0OE,1119979    El-Farida for Import & Supplies,30410909,"lamp,2",10,"3,600.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D09
,,004E,2/24/2018,4500753246,10,NB,0OE,1119979    El-Farida for Import & Supplies,30409865,bearing set std 6 pieces crankshaft,3,"9,450.00",EGP,0,0.00,0,0.00,030213,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,20,NB,0OE,1119979    El-Farida for Import & Supplies,30409865,bearing set std 6 pieces crankshaft,3,"9,450.00",EGP,0,0.00,0,0.00,030213,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,30,NB,0OE,1119979    El-Farida for Import & Supplies,30410015,fuel return valve (iveco),5,"1,250.00",EGP,0,0.00,0,0.00,030406,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,40,NB,0OE,1119979    El-Farida for Import & Supplies,30410511,clutch servo,5,"14,750.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,50,NB,0OE,1119979    El-Farida for Import & Supplies,30411297,clucth master cylinder w/sensor,5,"13,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,60,NB,0OE,1119979    El-Farida for Import & Supplies,30412325,air compressor (truck-mixer),3,"28,800.00",EGP,0,0.00,0,0.00,030602,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,70,NB,0OE,1119979    El-Farida for Import & Supplies,30411868,"fan shroud (iveco),2",6,"2,400.00",EGP,0,0.00,0,0.00,030599,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,80,NB,0OE,1119979    El-Farida for Import & Supplies,30411896,fan shroud (iveco),6,"2,700.00",EGP,0,0.00,0,0.00,030599,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,90,NB,0OE,1119979    El-Farida for Import & Supplies,30411592,pto disc,4,"14,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
K,,004E,2/24/2018,4500753246,100,NB,0OE,1119979    El-Farida for Import & Supplies,,"Oil  Cooler ,Iveco Corsa 13",2,"12,000.00",EGP,0,0.00,0,0.00,031501,XX,02,F,EG07,0D09
,,004E,2/24/2018,4500753246,110,NB,0OE,1119979    El-Farida for Import & Supplies,30411227,pto pump iveco,5,"10,750.00",EGP,0,0.00,0,0.00,030599,XX,02,F,EG07,0D09
K,,0E4E,2/26/2018,4500754348,10,NB,0OE,1119979    El-Farida for Import & Supplies,,"Inter cooler , (Air Cooler ) , MAN",1,"5,000.00",EGP,0,0.00,0,0.00,031505,,,F,EG07,0D09
K,,004E,4/12/2018,4500787684,10,NB,0OE,1119979    El-Farida for Import & Supplies,,"Cabin Movable Seats Set , Nissan Pickup",1,"3,500.00",EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,4/29/2018,4500798268,10,NB,0OE,1119979    El-Farida for Import & Supplies,,Shifting Wire ( High - Low ),2,"3,400.00",EGP,0,0.00,0,0.00,031506,X,01,F,EG07,0D09
K,,004E,4/30/2018,4500798626,10,NB,0OE,1119979    El-Farida for Import & Supplies,,"Upper and Lower Arms Ends Set,Nissan",1,"1,315.00",EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,4/30/2018,4500798626,20,NB,0OE,1119979    El-Farida for Import & Supplies,,"Steering Tie Rod Ends Set,Nissan Pickup",1,"1,095.00",EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,4/30/2018,4500798626,30,NB,0OE,1119979    El-Farida for Import & Supplies,,"Balance Rod , Nissan Pickup",1,"1,035.00",EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,10,NB,0OE,1119979    El-Farida for Import & Supplies,,"Front Head Light ,Nissan Pickup",2,690.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,20,NB,0OE,1119979    El-Farida for Import & Supplies,,"Front Indicator Light , Nissan Pickup",2,180.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,30,NB,0OE,1119979    El-Farida for Import & Supplies,,"Rear Light , Niissan Pickup",2,300.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,40,NB,0OE,1119979    El-Farida for Import & Supplies,,"Cabin Side Mirror , RH ,Nissan Pickup",1,180.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,50,NB,0OE,1119979    El-Farida for Import & Supplies,,"Rear Bumper , Nissan Pickup",1,270.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,60,NB,0OE,1119979    El-Farida for Import & Supplies,,"Fender , Nissan Pickup",2,360.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,70,NB,0OE,1119979    El-Farida for Import & Supplies,,"Support ,Front Bumper , Nissan Pickup",1,270.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,80,NB,0OE,1119979    El-Farida for Import & Supplies,,"Front Hood , Rubber , Nissan Pickup",2,20.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
K,,004E,5/7/2018,4500803260,90,NB,0OE,1119979    El-Farida for Import & Supplies,,"Rear Door Lock ( Box Door),Nissan Pickup",2,300.00,EGP,0,0.00,0,0.00,031507,X,01,F,EG07,0D09
,,004E,8/15/2018,4500866889,10,NB,0OE,1119979    El-Farida for Import & Supplies,30410026,fuel filter - pu999/1x,200,"38,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410799,engine oil filter - lf3654,48,"18,720.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,30,NB,0OE,1119979    El-Farida for Import & Supplies,30410963,water seperator filter - a0004771302,50,"10,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,40,NB,0OE,1119979    El-Farida for Import & Supplies,30411835,air filter - a476094004,50,"66,000.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,50,NB,0OE,1119979    El-Farida for Import & Supplies,30409594,"air filter,3",30,"3,600.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,60,NB,0OE,1119979    El-Farida for Import & Supplies,30409546,air filter - c641500/1,20,"57,600.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,70,NB,0OE,1119979    El-Farida for Import & Supplies,30410868,fuel filter - 813,50,"2,250.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,80,NB,0OE,1119979    El-Farida for Import & Supplies,30412099,engine oil filter - 2850,50,"1,750.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,90,NB,0OE,1119979    El-Farida for Import & Supplies,30410685,fuel filter - 839,5,600.00,EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,100,NB,0OE,1119979    El-Farida for Import & Supplies,30410533,hydraulic filter - hf6162,50,"3,500.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,8/15/2018,4500866889,110,NB,0OE,1119979    El-Farida for Import & Supplies,30412192,"air filter,3",30,"4,485.00",EGP,0,0.00,0,0.00,031401,XX,02,F,EG07,0D09
,,004E,9/10/2018,4500881057,10,NB,0OE,1119979    El-Farida for Import & Supplies,30410598,fuel filter (d-max pickup),20,"1,160.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D09
,,004E,2/21/2019,4500998656,10,NB,0OE,1119979    El-Farida for Import & Supplies,30410470,electric plug 3 prongs,50,250.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410663,light bulb 24v 5w,200,600.00,EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,30,NB,0OE,1119979    El-Farida for Import & Supplies,30409898,lamp lens,40,"6,400.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,40,NB,0OE,1119979    El-Farida for Import & Supplies,30410897,bulb 24v w/wire,200,"4,500.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,50,NB,0OE,1119979    El-Farida for Import & Supplies,30410049,relay 12v 5 pin,30,"1,050.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,60,NB,0OE,1119979    El-Farida for Import & Supplies,30411681,alternator rectifier,20,"6,300.00",EGP,0,0.00,0,0.00,031011,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,70,NB,0OE,1119979    El-Farida for Import & Supplies,30411178,alternator regulator mercedes,20,"3,800.00",EGP,0,0.00,0,0.00,031011,X,01,F,EG07,0D14
,,004E,2/21/2019,4500998656,80,NB,0OE,1119979    El-Farida for Import & Supplies,30410663,light bulb 24v 5w,500,"1,500.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,2/27/2019,4501002978,10,NB,0OE,1119979    El-Farida for Import & Supplies,30411710,valve brake iveco,20,"4,500.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,2/27/2019,4501002978,20,NB,0OE,1119979    El-Farida for Import & Supplies,30411031,battery cover (iveco),3,675.00,EGP,0,0.00,0,0.00,030901,X,01,F,EG07,0D14
,,004E,2/27/2019,4501002978,30,NB,0OE,1119979    El-Farida for Import & Supplies,30411179,primary fuel pump (truck-mixer),4,"6,600.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,3/7/2019,4501009912,10,NB,0OE,1119979    El-Farida for Import & Supplies,30409710,mirror a0028100816 mercedes,20,"2,000.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,3/7/2019,4501009912,20,NB,0OE,1119979    El-Farida for Import & Supplies,30412094,mirror mercedes,20,"1,900.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,3/7/2019,4501009912,30,NB,0OE,1119979    El-Farida for Import & Supplies,30411068,mirror right side,20,"3,200.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,3/7/2019,4501009912,40,NB,0OE,1119979    El-Farida for Import & Supplies,30409762,horn 24v,50,"4,250.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,3/21/2019,4501019935,10,NB,0OE,1119979    El-Farida for Import & Supplies,30410823,needle switch,50,237.50,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,3/21/2019,4501019935,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410628,rolled copper tubeless mercedes,200,"3,800.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,3/21/2019,4501019935,30,NB,0OE,1119979    El-Farida for Import & Supplies,30411682,tire patch glue (cold),20,"1,880.00",EGP,0,0.00,0,0.00,030111,X,01,F,EG07,0D14
,,0U4E,4/1/2019,4501026070,10,NB,0OE,1119979    El-Farida for Import & Supplies,30411054,mirror 180,1,400.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0U4E,4/1/2019,4501026070,20,NB,0OE,1119979    El-Farida for Import & Supplies,30412396,stopper 4 ton,20,"8,000.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,4/1/2019,4501026206,10,NB,0OE,1119979    El-Farida for Import & Supplies,30409762,horn 24v,50,"4,200.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,4/1/2019,4501026206,20,NB,0OE,1119979    El-Farida for Import & Supplies,30410663,light bulb 24v 5w,300,"1,170.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,4/1/2019,4501026206,30,NB,0OE,1119979    El-Farida for Import & Supplies,30409898,lamp lens,50,"7,950.00",EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,4/1/2019,4501026206,40,NB,0OE,1119979    El-Farida for Import & Supplies,30409799,horn 12v,20,"1,180.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,4/1/2019,4501026206,50,NB,0OE,1119979    El-Farida for Import & Supplies,30412297,bulb w/ostub 12v w5w,200,580.00,EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,004E,4/10/2019,4501034232,10,NB,0OE,1119979    El-Farida for Import & Supplies,30409674,safety belt d-max,18,"9,900.00",EGP,0,0.00,0,0.00,030302,X,01,F,EG07,0D14
,,004E,4/10/2019,4501034270,10,NB,0OE,1119979    El-Farida for Import & Supplies,30410598,fuel filter (d-max pickup),6,288.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,004E,4/10/2019,4501034270,20,NB,0OE,1119979    El-Farida for Import & Supplies,30412192,"air filter,3",3,270.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
